TeamID,MatchFk,B1Champ,B2Champ,B3Champ,B4Champ,B5Champ,R1Champ,R2Champ,R3Champ,R4Champ,R5Champ,BlueBaronKills,BlueRiftHeraldKills,BlueDragonKills,BlueTowerKills,BlueKills,RedBaronKills,RedRiftHeraldKills,RedDragonKills,RedTowerKills,RedKills,RedWin,BlueWin
66054,EUW1_7600592950,54,59,61,21,267,13,35,268,236,40,0,1,2,10,36,0,0,1,0,15,0,1
66055,EUW1_7600536022,517,154,157,222,902,122,30,142,29,43,0,0,0,5,19,0,1,4,8,40,1,0
66056,EUW1_7600471801,36,19,8,29,37,266,234,27,901,35,0,1,0,4,20,1,0,4,8,33,1,0
66057,EUW1_7600120049,31,30,238,222,902,875,56,99,145,53,0,0,0,3,17,1,1,4,10,38,1,0
66058,EUW1_7599873281,6,56,800,15,161,106,35,34,222,143,0,0,1,5,43,1,1,4,10,58,1,0
66059,EUW1_7608724255,35,36,84,67,800,17,5,268,51,154,0,1,0,2,23,1,0,3,10,33,1,0
66060,EUW1_7608679013,31,517,84,145,412,54,203,3,22,518,0,1,0,5,49,1,0,4,8,42,1,0
66061,EUW1_7608629145,86,5,131,901,16,6,234,84,18,89,0,1,1,3,16,1,0,3,11,30,1,0
66062,EUW1_7608557889,157,141,55,145,518,27,234,84,222,89,0,1,2,4,19,1,0,2,9,40,1,0
66063,EUW1_7608487861,14,427,84,21,526,92,2,901,115,432,0,1,1,6,33,1,0,4,8,38,1,0
66064,EUW1_7607477458,43,234,84,21,432,266,24,777,222,25,1,1,4,11,35,0,0,1,0,11,0,1
66065,EUW1_7606451235,875,56,711,81,432,10,131,238,119,89,0,1,1,9,33,1,0,4,8,45,1,0
66066,EUW1_7598395180,122,62,84,29,143,48,203,777,202,16,0,1,3,8,60,2,0,3,9,48,0,1
66067,EUW1_7598374785,164,62,84,51,412,875,141,136,202,32,0,0,1,2,17,0,1,2,7,31,1,0
66068,EUW1_7598352978,266,106,268,42,25,19,62,84,236,111,0,0,1,2,25,0,0,1,0,8,0,1
66069,EUW1_7597056586,19,131,910,157,777,122,76,103,67,111,0,1,0,4,25,0,0,3,5,40,1,0
66070,EUW1_7596993231,266,131,238,901,902,126,234,115,81,78,0,1,0,3,22,1,0,4,10,42,1,0
66071,EUW1_7596959721,141,131,238,51,117,39,234,800,81,412,0,0,0,0,2,0,1,3,7,21,1,0
66072,EUW1_7596899614,82,131,901,67,201,86,32,777,145,412,1,1,3,9,43,0,0,1,4,30,0,1
66073,EUW1_7596599936,897,141,7,51,902,62,32,84,18,350,0,0,1,1,11,0,1,2,10,35,1,0
66074,EUW1_7596545849,84,48,105,51,101,106,60,67,81,432,0,0,1,3,29,0,1,2,10,28,1,0
66075,EUW1_7596464736,67,107,99,222,62,86,33,105,119,43,0,1,3,10,30,0,0,1,1,19,0,1
66076,EUW1_7596319174,266,234,84,236,267,92,131,517,523,40,1,1,1,6,37,1,0,4,8,40,1,0
66077,EUW1_7596251380,266,238,84,222,432,86,80,166,804,518,1,0,3,4,45,0,1,2,8,43,1,0
66078,EUW1_7595941499,157,35,84,67,201,150,36,910,901,117,2,1,3,9,36,0,0,3,4,32,0,1
66079,EUW1_7608424835,223,517,131,29,16,875,234,910,18,147,0,1,1,3,33,1,0,4,7,37,1,0
66080,EUW1_7606116836,83,131,101,21,53,154,36,245,18,80,1,1,2,10,43,1,0,4,9,58,1,0
66081,EUW1_7606067264,6,24,85,21,143,58,59,245,51,526,0,1,1,10,31,0,0,2,2,15,0,1
66082,EUW1_7606053887,85,36,777,29,267,2,35,90,222,25,0,0,0,0,0,0,0,0,0,0,0,1
66083,EUW1_7606004527,799,36,245,81,43,39,59,103,67,54,1,0,2,11,30,0,1,1,5,28,0,1
66084,EUW1_7605726625,420,234,245,81,147,122,254,3,804,888,0,1,3,5,33,1,0,2,9,36,1,0
66085,EUW1_7605273459,122,234,81,360,99,75,245,166,222,201,0,0,5,6,39,1,1,0,6,37,1,0
66086,EUW1_7605225337,122,245,238,15,267,69,59,54,222,412,0,1,1,6,31,0,0,1,0,11,0,1
66087,EUW1_7605171009,67,876,25,222,267,157,131,711,523,201,0,0,1,4,24,1,1,2,8,22,1,0
66088,EUW1_7604972085,68,131,134,81,54,122,234,13,498,143,0,1,0,2,15,1,0,4,8,25,1,0
66089,EUW1_7604910423,13,876,39,51,223,901,517,893,222,902,0,1,2,5,22,1,0,2,8,37,1,0
66090,EUW1_7604870534,266,234,268,21,910,83,141,38,236,412,0,1,2,8,34,0,0,2,5,27,0,1
66091,EUW1_7604639435,82,234,103,222,201,516,76,39,29,89,0,1,2,4,29,1,0,3,9,46,1,0
66092,EUW1_7604597496,17,234,142,145,412,75,59,103,67,800,0,1,0,3,16,1,0,4,9,39,1,0
66093,EUW1_7607551042,164,950,90,202,161,75,234,105,81,432,1,0,2,10,38,0,1,3,4,39,0,1
66094,EUW1_7607183942,106,234,34,895,127,85,19,99,18,517,1,1,2,9,32,0,0,2,3,25,0,1
66095,EUW1_7605349726,2,64,246,145,53,54,80,55,901,555,0,0,1,0,29,0,1,2,7,47,1,0
66096,EUW1_7605302507,150,950,84,145,43,86,517,238,18,902,0,0,0,2,17,1,1,3,7,34,1,0
66097,EUW1_7605210355,86,950,55,110,43,17,141,99,67,117,0,1,3,4,39,1,0,4,6,31,1,0
66098,EUW1_7605150239,86,234,134,21,518,887,56,90,236,267,1,1,3,7,37,0,0,0,4,21,0,1
66099,EUW1_7604788059,69,234,910,18,201,36,254,134,804,902,0,1,1,2,8,0,0,3,5,17,1,0
66100,EUW1_7604758146,518,35,40,498,166,134,107,22,25,142,0,0,0,1,41,0,0,0,4,59,1,0
66101,EUW1_7604183906,122,234,245,29,412,777,254,131,81,555,0,0,3,3,40,1,1,1,9,44,1,0
66102,EUW1_7604160477,875,131,157,804,235,114,517,103,67,78,1,1,5,9,43,1,0,0,10,48,0,1
66103,EUW1_7604021899,41,11,136,222,267,799,234,61,15,910,1,1,2,6,26,2,0,4,11,33,0,1
66104,EUW1_7603959803,150,517,90,222,902,58,77,45,81,111,0,0,2,8,25,1,1,3,8,24,0,1
66105,EUW1_7603556383,86,517,90,221,4,122,234,101,21,89,0,0,2,9,34,0,1,2,3,29,0,1
66106,EUW1_7603507261,86,121,34,523,223,122,246,517,81,518,0,0,4,6,40,1,1,1,3,32,0,1
66107,EUW1_7603429859,893,427,166,222,57,266,234,90,145,53,1,1,2,11,39,0,0,0,3,15,0,1
66108,EUW1_7603378866,36,234,55,901,267,92,35,910,81,101,1,1,3,11,45,0,0,2,3,17,0,1
66109,EUW1_7603159804,266,234,7,63,800,887,59,161,67,99,0,1,3,9,62,0,0,1,2,27,0,1
66110,EUW1_7603139485,266,234,157,21,53,86,517,54,51,267,0,0,3,3,9,0,1,0,3,20,1,0
66111,EUW1_7602958658,164,35,136,115,147,86,517,25,51,235,0,0,1,3,29,1,1,3,12,40,1,0
66112,EUW1_7608453257,82,56,711,110,267,2,77,101,202,421,0,1,0,3,16,0,0,3,8,28,1,0
66113,EUW1_7608399066,10,59,90,21,57,27,517,3,804,20,1,1,3,8,34,0,0,1,3,24,0,1
66114,EUW1_7608338427,10,163,166,18,201,62,35,61,804,101,0,1,2,6,25,1,0,3,8,50,1,0
66115,EUW1_7608296288,86,48,90,145,37,114,76,39,498,902,0,1,1,7,21,0,0,2,4,12,0,1
66116,EUW1_7607648180,36,56,134,145,89,83,59,61,81,201,1,0,3,9,31,1,1,3,7,18,0,1
66117,EUW1_7607523681,799,62,34,498,497,54,63,777,18,32,0,0,2,6,42,3,1,4,9,35,1,0
66118,EUW1_7607416303,6,5,800,15,111,24,48,103,22,12,1,1,2,4,21,0,0,3,9,31,1,0
66119,EUW1_7606506599,82,9,777,67,161,75,64,54,236,40,0,0,1,5,29,1,1,4,11,39,1,0
66120,EUW1_7606425342,98,20,101,15,902,164,121,800,21,161,1,0,3,11,40,0,1,0,2,12,0,1
66121,EUW1_7606316069,58,62,112,22,497,36,76,777,110,89,0,1,3,8,29,0,0,1,3,13,0,1
66122,EUW1_7606208801,31,59,61,804,43,799,56,134,15,412,0,0,4,4,20,1,1,1,10,32,1,0
66123,EUW1_7605690006,39,62,136,21,201,24,80,7,51,497,1,0,3,10,22,0,1,1,4,12,0,1
66124,EUW1_7605273491,82,141,268,81,432,86,234,91,51,99,0,1,1,1,19,1,0,3,10,30,1,0
66125,EUW1_7605207765,86,154,950,22,432,26,24,4,145,902,0,0,2,5,18,1,1,2,10,36,1,0
66126,EUW1_7605142513,36,48,103,21,53,5,517,55,15,29,1,0,3,11,45,1,1,2,5,47,0,1
66127,EUW1_7604474425,82,246,157,145,143,799,77,34,22,78,0,0,1,2,17,0,1,2,10,41,1,0
66128,EUW1_7604149911,126,113,131,145,497,887,20,166,498,12,0,0,1,4,24,0,1,2,7,33,1,0
66129,EUW1_7604121573,875,91,55,51,518,27,107,90,145,35,0,0,4,11,44,0,1,1,2,27,0,1
66130,EUW1_7604077399,8,517,238,429,412,86,106,69,202,497,0,0,1,3,20,0,1,3,10,31,1,0
66131,EUW1_7604063788,86,5,238,18,80,6,64,13,202,26,0,0,0,0,0,0,0,0,0,0,1,0
66132,EUW1_7606277484,266,121,38,110,161,14,254,61,202,25,0,1,4,10,45,2,0,2,4,35,0,1
66133,EUW1_7606201793,875,59,55,202,267,799,517,1,21,235,1,0,4,11,45,0,1,1,8,51,1,0
66134,EUW1_7604631096,36,203,25,67,267,777,59,8,145,53,0,0,0,3,12,0,1,4,9,36,1,0
66135,EUW1_7604591397,85,104,166,429,53,3,59,127,22,117,0,0,1,2,15,0,1,2,4,31,1,0
66136,EUW1_7604543293,10,121,157,18,350,523,246,13,45,37,0,0,1,2,14,0,1,2,11,34,1,0
66137,EUW1_7593424968,157,80,54,51,518,82,121,8,523,412,0,0,0,0,26,1,1,5,11,41,1,0
66138,EUW1_7593361393,777,234,268,22,40,54,121,893,804,32,0,0,0,8,21,1,1,4,9,34,1,0
66139,EUW1_7592400251,27,163,238,236,267,85,121,157,115,147,0,0,0,1,6,0,1,3,11,39,1,0
66140,EUW1_7591475834,133,121,3,145,267,9,254,38,51,555,0,1,4,10,41,0,0,0,2,16,0,1
66141,EUW1_7591406605,54,203,55,119,53,10,60,157,51,267,0,1,2,7,36,1,0,2,9,35,1,0
66142,EUW1_7584477237,86,11,69,901,142,27,24,134,145,12,1,1,3,11,42,0,0,1,2,33,0,1
66143,EUW1_7584438869,875,107,61,221,147,17,517,166,235,26,1,0,3,9,33,0,1,2,4,15,0,1
66144,EUW1_7584393194,887,104,31,15,89,420,60,166,202,555,0,0,1,3,23,1,1,4,11,39,1,0
66145,EUW1_7583317002,223,60,84,157,777,2,20,901,523,99,0,0,1,3,35,0,1,3,10,36,1,0
66146,EUW1_7583309906,106,421,103,81,432,266,60,84,119,111,0,0,0,0,0,0,0,0,0,0,1,0
66147,EUW1_7583250572,122,56,90,22,412,157,59,3,96,201,0,0,1,6,30,1,1,2,8,25,1,0
66148,EUW1_7382870779,82,234,157,119,201,85,141,238,145,111,0,0,0,5,26,1,0,4,10,44,1,0
66149,EUW1_7382819941,31,238,91,222,117,86,79,157,360,267,0,0,3,4,37,1,0,2,10,38,1,0
66150,EUW1_7382806362,516,131,91,202,78,114,238,55,222,22,0,0,0,0,0,0,0,0,0,1,1,0
66151,EUW1_7382085579,82,163,238,51,497,6,64,131,202,432,1,0,3,9,40,0,1,1,4,34,0,1
66152,EUW1_7608402038,92,517,268,119,98,31,107,131,18,143,0,0,0,0,17,1,1,4,5,27,1,0
66153,EUW1_7608210087,50,19,161,18,432,6,80,245,145,143,1,0,2,8,30,0,1,2,6,26,0,1
66154,EUW1_7607620493,80,254,910,202,526,14,141,7,236,201,1,0,2,8,41,0,1,3,5,26,0,1
66155,EUW1_7607565015,31,121,910,523,60,75,245,7,236,201,0,1,3,11,42,0,0,1,2,25,0,1
66156,EUW1_7607504639,3,11,134,429,98,24,141,99,119,111,0,0,0,1,15,0,1,2,10,37,1,0
66157,EUW1_7605713551,14,2,245,523,902,41,62,800,901,37,0,0,2,7,31,2,1,4,9,44,1,0
66158,EUW1_7605678503,875,2,112,360,78,106,77,61,51,497,0,1,2,5,23,1,0,2,7,39,1,0
66159,EUW1_7605643553,67,121,101,115,161,164,32,105,901,78,0,1,2,2,20,1,0,3,9,34,1,0
66160,EUW1_7604816745,82,64,142,804,43,777,98,910,81,432,0,0,3,5,27,1,1,3,3,19,0,1
66161,EUW1_7603799887,799,107,950,800,57,2,102,268,222,161,1,1,3,10,52,0,0,0,1,21,0,1
66162,EUW1_7603748798,98,234,61,523,201,50,24,134,145,111,0,1,0,2,18,1,0,4,8,33,1,0
66163,EUW1_7603727789,221,36,103,22,497,98,131,10,145,78,0,0,0,0,3,0,0,1,0,9,1,0
66164,EUW1_7603647281,54,59,115,51,99,83,11,34,901,235,0,0,1,2,23,0,1,2,10,28,1,0
66165,EUW1_7602533496,14,36,268,804,432,31,121,99,901,35,0,1,1,3,27,1,0,2,9,36,1,0
66166,EUW1_7602461407,68,59,3,15,12,98,104,142,800,526,0,1,3,3,22,0,0,0,0,7,0,1
66167,EUW1_7602373183,36,517,61,498,497,799,60,893,202,25,1,1,3,9,33,0,0,1,3,9,0,1
66168,EUW1_7600225274,98,56,893,236,80,41,120,103,67,201,0,1,0,4,20,0,0,4,7,38,1,0
66169,EUW1_7596552306,14,238,45,67,350,48,254,910,29,16,0,0,1,6,27,0,1,3,2,13,0,1
66170,EUW1_7596481776,14,102,950,15,99,86,120,910,110,133,0,0,0,3,10,0,1,3,2,26,1,0
66171,EUW1_7596389620,14,19,161,81,16,24,421,134,523,902,0,0,2,6,32,0,1,2,9,43,1,0
66172,EUW1_7608666162,6,82,84,110,25,67,141,90,202,99,0,1,0,3,30,0,0,4,6,36,1,0
66173,EUW1_7608289866,54,895,1,51,99,92,121,517,21,89,1,1,1,9,41,0,0,3,2,22,0,1
66174,EUW1_7607771797,31,64,14,157,79,86,517,101,21,555,0,1,3,12,51,0,0,1,2,43,0,1
66175,EUW1_7607670055,777,107,800,895,246,223,20,4,51,518,1,1,1,11,54,1,0,4,2,38,0,1
66176,EUW1_7603492722,102,141,202,99,267,875,107,238,523,117,0,0,0,0,6,0,0,1,1,14,1,0
66177,EUW1_7603416109,62,5,54,429,800,80,24,238,147,67,1,0,3,12,44,0,1,1,3,25,0,1
66178,EUW1_7602772678,54,238,134,157,350,126,141,69,22,89,0,0,1,3,13,0,1,2,3,23,1,0
66179,EUW1_7600973171,41,131,800,21,25,17,91,777,51,99,0,0,3,8,33,0,1,1,4,18,0,1
66180,EUW1_7592269161,39,104,517,67,89,6,131,61,22,201,0,0,0,0,14,0,1,2,7,25,1,0
66181,EUW1_7591966627,887,24,90,51,63,82,56,268,235,101,1,0,4,11,54,0,1,1,3,37,0,1
66182,EUW1_7591940421,8,19,268,96,117,516,203,800,555,44,0,1,0,3,17,1,0,3,9,41,1,0
66183,EUW1_7591700523,350,17,161,202,103,897,245,517,15,78,1,1,2,5,49,2,0,5,12,49,1,0
66184,EUW1_7591508625,85,121,777,67,518,84,427,910,145,106,1,0,3,10,44,1,1,3,10,38,0,1
66185,EUW1_7586208963,2,19,777,498,35,122,234,134,166,117,1,1,3,10,33,0,0,1,2,15,0,1
66186,EUW1_7586196541,875,141,54,145,80,82,154,268,777,21,0,1,2,3,29,0,0,0,2,14,0,1
66187,EUW1_7584020934,86,107,4,21,54,82,234,800,115,201,0,0,0,2,28,1,1,3,8,45,1,0
66188,EUW1_7583574760,82,80,111,22,16,875,107,268,51,43,0,0,0,10,52,2,1,4,10,49,0,1
66189,EUW1_7581743762,83,141,777,895,44,58,234,99,901,12,0,0,0,3,23,0,1,3,6,29,1,0
66190,EUW1_7579274624,777,131,134,51,80,24,19,90,895,555,0,1,4,9,34,0,0,0,2,21,0,1
66191,EUW1_7575861614,516,234,75,901,518,58,24,112,157,161,0,1,1,4,19,0,0,3,11,39,1,0
66192,EUW1_7608632976,897,245,10,29,25,777,5,127,202,432,0,0,0,2,19,1,1,4,10,45,1,0
66193,EUW1_7608602733,83,145,39,157,223,777,120,245,360,517,0,0,1,4,21,0,0,1,0,6,0,1
66194,EUW1_7608559247,254,799,115,498,777,142,30,82,17,44,0,0,0,0,52,0,0,0,4,73,1,0
66195,EUW1_7608521738,22,103,57,804,101,161,29,58,518,901,0,0,0,0,55,0,0,0,4,68,1,0
66196,EUW1_7607689200,25,29,910,221,122,57,518,10,63,901,0,0,0,1,75,0,0,0,4,63,1,0
66197,EUW1_7607627913,90,111,800,80,84,99,27,63,266,26,0,0,0,4,73,0,0,0,1,60,0,1
66198,EUW1_7607581827,50,133,61,518,154,110,113,111,498,96,0,0,0,4,73,0,0,0,0,40,0,1
66199,EUW1_7607558576,7,63,234,12,141,90,104,202,34,17,0,0,0,0,14,0,0,0,0,25,1,0
66200,EUW1_7607485364,85,41,104,223,222,236,1,61,26,121,0,0,0,4,89,0,0,0,4,87,0,1
66201,EUW1_7607370696,412,107,85,29,99,120,51,202,111,63,0,0,0,0,20,0,0,0,4,56,1,0
66202,EUW1_7606957314,223,61,54,777,412,51,79,10,40,18,0,0,0,0,48,0,0,0,4,56,1,0
66203,EUW1_7606951182,233,117,27,150,497,99,267,202,34,69,0,0,0,0,1,0,0,0,0,8,1,0
66204,EUW1_7604674219,876,11,887,804,16,6,35,902,498,111,0,1,2,11,32,0,0,2,2,12,0,1
66205,EUW1_7604632742,82,11,55,145,89,897,36,10,22,888,0,0,3,1,39,0,1,1,11,26,1,0
66206,EUW1_7604385922,82,141,83,221,432,126,62,134,950,99,0,0,0,4,22,1,1,5,12,44,1,0
66207,EUW1_7604371306,83,141,777,15,910,39,121,69,21,12,0,0,0,0,2,0,0,0,0,0,0,1
66208,EUW1_7603514729,777,266,105,50,526,11,104,45,110,12,0,1,3,5,35,0,0,0,2,16,0,1
66209,EUW1_7603426357,240,56,103,221,63,98,30,3,498,43,1,1,3,11,34,0,0,1,0,15,0,1
66210,EUW1_7603178218,27,11,61,157,12,82,234,13,222,555,0,0,2,3,17,0,0,0,0,3,0,1
66211,EUW1_7602741270,98,25,4,22,350,875,234,45,15,16,0,0,1,0,11,0,1,2,4,17,1,0
66212,EUW1_7608531117,86,68,55,81,43,421,59,800,51,1,1,0,3,10,30,0,1,2,5,22,0,1
66213,EUW1_7607991148,10,141,34,51,267,23,233,25,145,902,0,0,0,0,32,2,1,4,11,59,1,0
66214,EUW1_7598523910,98,141,800,21,99,83,233,45,51,25,0,0,0,0,12,0,0,2,3,26,1,0
66215,EUW1_7598508885,164,106,136,21,902,98,141,45,145,89,2,1,3,9,48,0,0,2,5,42,0,1
66216,EUW1_7598502157,421,154,45,235,143,23,32,90,51,43,0,0,1,0,2,0,0,0,0,1,0,1
66217,EUW1_7598490161,54,77,90,235,888,75,35,103,67,43,2,1,0,4,31,0,0,4,9,33,1,0
66218,EUW1_7598487872,86,141,127,221,89,92,77,800,22,43,1,1,1,8,36,0,0,3,2,35,0,1
66219,EUW1_7598488583,799,234,34,96,902,92,141,166,800,555,0,0,1,2,18,0,0,0,0,4,0,1
66220,EUW1_7597101817,10,121,34,498,267,875,141,45,222,117,1,0,4,9,48,1,1,2,7,41,0,1
66221,EUW1_7597051277,98,120,800,29,902,36,141,245,202,267,0,1,0,2,23,1,0,5,9,38,1,0
66222,EUW1_7597010906,142,141,39,51,99,54,91,8,96,101,0,1,2,11,39,0,0,0,0,13,0,1
66223,EUW1_7596036735,122,11,90,22,43,10,141,61,222,412,0,1,3,11,33,0,0,0,0,16,0,1
66224,EUW1_7596030007,84,107,517,221,518,27,141,38,22,267,0,1,1,2,30,0,0,2,7,39,1,0
66225,EUW1_7596023749,517,121,41,222,44,141,28,238,360,99,0,0,2,6,50,2,1,4,12,60,1,0
66226,EUW1_7595672883,92,245,800,81,17,122,59,7,63,267,0,0,1,2,24,0,1,3,8,35,1,0
66227,EUW1_7595583089,122,24,105,222,518,875,56,711,145,412,0,0,1,3,30,1,1,3,10,50,1,0
66228,EUW1_7595534822,86,62,45,901,518,84,20,51,222,26,0,1,2,9,34,0,0,2,1,21,0,1
66229,EUW1_7594882852,266,120,84,81,99,157,104,45,51,497,0,0,0,3,33,1,1,5,11,47,1,0
66230,EUW1_7594880800,266,28,13,51,99,41,30,84,110,518,0,0,1,0,9,0,0,0,0,6,0,1
66231,EUW1_7594870357,157,141,517,51,35,266,254,1,360,111,0,0,0,2,25,0,1,4,11,50,1,0
66232,EUW1_7594872493,98,64,142,895,63,114,141,34,222,902,0,1,3,4,32,0,0,2,11,31,1,0
66233,EUW1_7608038986,64,131,950,51,89,58,107,76,81,25,0,0,0,0,0,0,0,0,0,0,1,0
66234,EUW1_7606370677,54,131,800,498,25,157,107,101,202,17,1,1,5,8,49,1,0,1,8,23,0,1
66235,EUW1_7606331818,92,9,245,202,25,17,121,55,145,12,0,0,0,0,13,0,0,2,5,32,1,0
66236,EUW1_7606272810,23,107,38,21,555,25,91,246,157,117,0,0,0,4,24,1,1,4,9,40,1,0
66237,EUW1_7606215552,114,56,4,498,555,17,121,38,13,267,1,1,4,10,51,0,0,0,3,26,0,1
66238,EUW1_7603076170,266,9,18,145,412,17,203,34,222,89,1,1,4,10,46,0,0,1,2,25,0,1
66239,EUW1_7603030266,85,233,103,202,101,2,516,99,145,89,0,1,3,11,40,0,0,1,1,21,0,1
66240,EUW1_7603024423,799,141,99,523,7,92,104,84,119,25,0,1,1,2,29,1,0,3,11,49,1,0
66241,EUW1_7602101326,86,517,246,22,43,19,5,101,51,25,0,1,2,6,40,0,0,1,0,11,0,1
66242,EUW1_7602071234,234,18,145,74,99,145,5,68,69,201,0,0,1,10,43,0,0,1,0,13,0,1
66243,EUW1_7601945994,83,64,893,15,99,17,77,238,67,800,1,1,1,14,33,0,0,4,8,43,0,1
66244,EUW1_7600852982,17,9,245,22,157,72,56,103,51,17,1,0,4,15,65,3,0,3,19,57,0,1
66245,EUW1_7600844192,79,76,134,498,555,17,246,90,804,99,0,0,3,13,51,1,1,1,9,45,1,0
66246,EUW1_7599747800,58,28,711,51,902,17,31,127,15,526,1,1,2,9,39,0,0,0,4,14,0,1
66247,EUW1_7598588773,83,131,711,222,26,58,91,45,145,25,0,1,3,9,33,0,0,0,0,22,0,1
66248,EUW1_7598566090,54,17,161,222,16,150,234,157,15,25,0,1,1,12,48,0,0,2,2,20,0,1
66249,EUW1_7597283268,122,5,8,22,72,67,11,131,202,99,1,0,2,9,38,0,1,2,7,27,0,1
66250,EUW1_7594995240,2,107,7,901,25,17,24,112,29,117,0,1,1,2,25,1,0,3,8,46,1,0
66251,EUW1_7594915078,8,141,101,51,99,39,59,41,21,147,1,1,2,11,43,0,0,3,3,35,0,1
66252,EUW1_7594905223,86,121,51,360,25,266,245,61,110,37,0,0,2,2,13,1,1,1,11,41,1,0
66253,EUW1_7605256979,110,32,43,221,147,223,141,99,901,78,0,1,0,0,29,0,0,3,11,46,1,0
66254,EUW1_7605183681,887,113,268,222,201,20,517,7,804,235,0,0,4,6,26,2,1,1,11,32,1,0
66255,EUW1_7605107100,154,254,103,119,111,887,17,84,21,78,1,1,3,6,32,0,0,1,8,39,1,0
66256,EUW1_7605035555,24,200,25,202,800,54,59,910,222,147,1,0,3,10,32,1,1,3,5,41,0,1
66257,EUW1_7604958151,58,28,3,22,111,420,254,142,901,526,0,0,2,8,27,1,1,3,6,29,1,0
66258,EUW1_7604327424,17,254,61,15,888,14,9,115,22,518,0,0,1,3,20,1,1,2,11,32,1,0
66259,EUW1_7604223937,45,90,901,57,202,25,30,517,58,99,0,0,0,3,94,0,0,0,4,92,1,0
66260,EUW1_7604219997,36,161,910,21,202,117,412,126,89,96,0,0,0,4,66,0,0,0,2,51,0,1
66261,EUW1_7604212554,86,32,55,21,17,777,120,142,119,267,0,0,2,4,17,1,1,1,8,39,1,0
66262,EUW1_7604187586,48,32,127,236,267,122,59,69,21,78,1,0,4,10,53,0,1,0,3,33,0,1
66263,EUW1_7604168806,11,131,517,22,518,157,254,142,21,89,0,1,2,9,45,0,0,1,2,14,0,1
66264,EUW1_7604126579,777,113,84,21,12,86,203,268,81,432,2,0,2,11,35,0,1,3,6,31,0,1
66265,EUW1_7604083854,517,48,238,523,101,516,62,3,145,111,1,1,0,13,36,0,0,4,1,35,0,1
66266,EUW1_7604012225,33,32,61,21,147,266,36,142,51,526,0,0,2,7,45,1,1,3,3,27,0,1
66267,EUW1_7603946648,432,238,45,119,43,221,9,4,51,267,0,1,2,6,30,1,0,3,8,29,1,0
66268,EUW1_7603865445,777,77,13,67,143,99,154,246,804,497,1,0,4,10,34,0,1,1,2,19,0,1
66269,EUW1_7603784677,133,59,3,147,37,39,24,127,236,267,0,1,0,1,33,1,0,4,11,37,1,0
66270,EUW1_7603703822,432,106,147,221,350,164,20,800,51,50,0,0,5,1,27,1,1,0,10,23,1,0
66271,EUW1_7601641287,36,233,21,804,111,223,107,90,901,89,1,0,3,11,54,1,1,2,6,42,0,1
66272,EUW1_7608212298,105,163,42,202,111,14,234,800,523,147,0,1,1,10,36,0,0,1,1,13,0,1
66273,EUW1_7608167609,875,141,800,110,53,79,5,45,523,902,0,1,1,5,21,1,0,3,6,38,1,0
66274,EUW1_7608110430,92,24,893,51,57,799,254,800,145,111,1,1,3,11,32,0,0,2,3,19,0,1
66275,EUW1_7607264196,516,141,711,901,412,114,950,800,202,267,0,0,0,0,10,0,0,2,3,20,1,0
66276,EUW1_7607125365,79,11,134,21,16,799,120,800,110,201,1,0,2,5,17,0,1,3,9,30,1,0
66277,EUW1_7604292451,54,76,103,498,412,897,121,112,145,101,0,0,1,3,25,1,1,3,8,33,1,0
66278,EUW1_7602207816,54,11,61,429,80,23,60,517,22,888,0,0,2,7,40,1,1,3,8,43,0,1
66279,EUW1_7602188092,61,81,119,11,115,74,799,67,523,245,0,0,0,4,36,0,0,0,0,24,0,1
66280,EUW1_7602167428,105,45,245,5,12,104,221,888,131,50,0,0,0,4,53,0,0,0,1,46,0,1
66281,EUW1_7602149571,4,74,20,901,161,115,800,119,157,142,0,0,0,1,67,0,0,0,4,69,1,0
66282,EUW1_7602077366,875,131,74,51,78,79,245,897,22,45,0,1,3,4,25,1,0,2,10,25,1,0
66283,EUW1_7602012496,516,113,777,51,99,122,104,112,22,111,0,1,2,5,25,0,0,1,1,9,0,1
66284,EUW1_7601993579,74,24,7,18,80,3,234,901,22,161,1,0,3,9,27,0,1,1,3,15,0,1
66285,EUW1_7601401218,14,60,910,22,12,154,80,800,51,267,1,1,4,10,44,1,0,3,4,20,0,1
66286,EUW1_7601366517,887,72,518,21,142,799,60,45,145,12,0,0,0,1,8,0,0,2,1,20,1,0
66287,EUW1_7601310715,897,59,142,51,412,67,68,157,268,517,0,1,2,1,31,1,0,2,10,31,1,0
66288,EUW1_7600556649,24,154,84,15,12,799,28,64,29,76,1,1,3,9,32,0,0,0,2,12,0,1
66289,EUW1_7600172602,48,141,517,800,267,31,64,8,21,111,0,0,3,11,34,0,0,0,2,24,0,1
66290,EUW1_7600060421,799,254,268,22,78,122,421,61,145,111,0,1,1,4,28,1,0,4,7,31,1,0
66291,EUW1_7600012608,164,203,45,360,201,799,62,910,901,497,0,1,4,4,19,1,0,1,9,28,1,0
66292,EUW1_7608741783,31,238,112,22,518,36,233,136,901,16,1,1,4,10,34,0,0,0,2,16,0,1
66293,EUW1_7608715641,36,233,157,161,63,875,104,84,22,147,0,1,1,11,35,0,0,0,0,17,0,1
66294,EUW1_7608673004,106,24,101,523,99,86,11,142,202,432,0,1,2,10,31,0,0,1,1,25,0,1
66295,EUW1_7608621008,122,233,34,202,63,875,62,105,51,111,1,1,3,11,55,0,0,1,1,27,0,1
